show_id,type,title,director,release_year,rating,description,country,genre
81161538,TV Show,Lugar de Mulher,,2019,TV-MA,"Four comedians from Brazil riff on sexuality, politics, religion and motherhood – and set out to prove a woman's place is anywhere she wants it to be.",Brazil," TV Comedies"
80997965,TV Show,Merry Happy Whatever,,2019,TV-PG,"A struggling LA musician tries to win over his new girlfriend's gruff dad and quirky, tight-knit siblings on a 10-day Christmas visit to Philadelphia.",United States,TV Comedies
81018979,TV Show,Mythomaniac,,2019,TV-MA,"Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.",France,International TV Shows
81018979,TV Show,Mythomaniac,,2019,TV-MA,"Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.",France," TV Comedies"
81018979,TV Show,Mythomaniac,,2019,TV-MA,"Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.",France," TV Dramas"
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House.",Germany,Dramas
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House.",Germany," Thrillers"
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House."," Canada",Dramas
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House."," Canada"," Thrillers"
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House."," United States",Dramas
60020826,Movie,The Score,Frank Oz,2001,R,"Ready-to-retire safecracker Nick, flamboyant fence Max and talented but volatile thief Jackie team up to rob the Montreal Customs House."," United States"," Thrillers"
80226242,Movie,Brotherhood of Blades II: The Infernal Battlefield,Lu Yang,2017,TV-MA,"While tracking down a seditious painter, an imperial guard is accused of a royal assassination attempt and framed in a complicated conspiracy.",China,Action & Adventure
80226242,Movie,Brotherhood of Blades II: The Infernal Battlefield,Lu Yang,2017,TV-MA,"While tracking down a seditious painter, an imperial guard is accused of a royal assassination attempt and framed in a complicated conspiracy.",China," International Movies"
81002391,TV Show,Broken,,2019,TV-14,This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.,United States,Docuseries
70101696,Movie,Defiance,Edward Zwick,2008,R,"In this action-packed drama based on an extraordinary true story, four brothers protect more than 1,000 Jewish refugees during World War II.",United States,Action & Adventure
70101696,Movie,Defiance,Edward Zwick,2008,R,"In this action-packed drama based on an extraordinary true story, four brothers protect more than 1,000 Jewish refugees during World War II.",United States," Dramas"
81194544,Movie,Evvarikee Cheppoddu,Basava Shankar Eeday,2019,TV-14,"When caste differences throw a wrench into their otherwise blossoming relationship, a couple must somehow convince the girl’s father to let them marry.",India,Comedies
81194544,Movie,Evvarikee Cheppoddu,Basava Shankar Eeday,2019,TV-14,"When caste differences throw a wrench into their otherwise blossoming relationship, a couple must somehow convince the girl’s father to let them marry.",India," International Movies"
81194544,Movie,Evvarikee Cheppoddu,Basava Shankar Eeday,2019,TV-14,"When caste differences throw a wrench into their otherwise blossoming relationship, a couple must somehow convince the girl’s father to let them marry.",India," Romantic Movies"
81177504,Movie,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",2019,TV-MA,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives.",Canada,Dramas
81177504,Movie,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",2019,TV-MA,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives.",Canada," Independent Movies"
81177504,Movie,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",2019,TV-MA,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives."," Norway",Dramas
81177504,Movie,The Body Remembers When the World Broke Open,"Elle-Máijá Tailfeathers, Kathleen Hepburn",2019,TV-MA,"After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives."," Norway"," Independent Movies"
80175798,Movie,The Irishman,Martin Scorsese,2019,R,Hit man Frank Sheeran looks back at the secrets he kept as a loyal member of the Bufalino crime family in this acclaimed film from Martin Scorsese.,United States,Dramas
80216094,TV Show,Bumping Mics with Jeff Ross & Dave Attell,,2018,TV-MA,"When Jeff Ross and Dave Attell take the stage, no one is safe. With the help of special guests, they're packing a lot of laughs into one epic weekend.",United States,Stand-Up Comedy & Talk Shows
80216094,TV Show,Bumping Mics with Jeff Ross & Dave Attell,,2018,TV-MA,"When Jeff Ross and Dave Attell take the stage, no one is safe. With the help of special guests, they're packing a lot of laughs into one epic weekend.",United States," TV Comedies"
80227995,TV Show,Minecraft: Story Mode,,2015,TV-Y7-FV,"Take control of an adventure set in the Minecraft universe. The future of the world is at stake, and your decisions shape the story – so choose wisely!",United States,"Kids' TV"
80227995,TV Show,Minecraft: Story Mode,,2015,TV-Y7-FV,"Take control of an adventure set in the Minecraft universe. The future of the world is at stake, and your decisions shape the story – so choose wisely!"," Sweden","Kids' TV"
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.,China,Action & Adventure
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.,China," International Movies"
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.," Morocco",Action & Adventure
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.," Morocco"," International Movies"
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.," Hong Kong",Action & Adventure
80239961,Movie,Operation Red Sea,Dante Lam,2018,TV-MA,A special task force takes on a risky operation to evacuate civilians amid civil war. Based on the 2015 mission to rescue Chinese citizens in Yemen.," Hong Kong"," International Movies"
80219019,Movie,Poster Boys,Shreyas Talpade,2017,PG-13,"Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims.",India,Comedies
80219019,Movie,Poster Boys,Shreyas Talpade,2017,PG-13,"Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims.",India," International Movies"
81062293,Movie,Mike Birbiglia: The New One,Seth Barrish,2019,TV-MA,Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.,United States,Stand-Up Comedy
80235524,Movie,Super Monsters Save Christmas,Steve Ball,2019,TV-Y,"It's Christmas Eve in Pitchfork Pines, and the Super Monsters are joining forces to deck the halls, find Santa's missing reindeer and save the holiday!",United States,Children & Family Movies
81140259,TV Show,Zona Rosa,,2019,TV-MA,"An assortment of talent takes the stage for a night of honest stand-up featuring four of Mexico's funniest LGBTQ comedians.",Mexico,International TV Shows
81140259,TV Show,Zona Rosa,,2019,TV-MA,"An assortment of talent takes the stage for a night of honest stand-up featuring four of Mexico's funniest LGBTQ comedians.",Mexico," Spanish-Language TV Shows"
81140259,TV Show,Zona Rosa,,2019,TV-MA,"An assortment of talent takes the stage for a night of honest stand-up featuring four of Mexico's funniest LGBTQ comedians.",Mexico," Stand-Up Comedy & Talk Shows"
80241855,TV Show,Dirty John,,2018,TV-14,"Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.",United States,Crime TV Shows
80241855,TV Show,Dirty John,,2018,TV-14,"Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.",United States," TV Dramas"
80241855,TV Show,Dirty John,,2018,TV-14,"Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.",United States," TV Mysteries"
81215481,Movie,Pranaam,Sanjiv Jaiswal,2019,TV-MA,"Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin.",India,Action & Adventure
81215481,Movie,Pranaam,Sanjiv Jaiswal,2019,TV-MA,"Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin.",India," Dramas"
81215481,Movie,Pranaam,Sanjiv Jaiswal,2019,TV-MA,"Aspiring to fulfill his father’s dream and become a civil services officer, a young man loses his way upon becoming entangled with a criminal lynchpin.",India," International Movies"
